Age_Ma,Al_Area,Si_Area,P_Area,S_Area,Cl_Area,K_Area,Ca_Area,Ti_Area,Cr_Area,Mn_Area,Fe_Area,Rh_Area,Cu_Area,Zn_Area,Ga_Area,Br_Area,Rb_Area,Sr_Area,Y_Area,Zr_Area,Nb_Area,Mo_Area,Pb_Area,Bi_Area,Ag_Area,Cd_Area,Sn_Area,Te_Area,Ba_Area,T_Area
7.91332531,2710,50310,-3914,-985,51464,12288,3085064,7352,258,5572,86001,53919,2015,1210,42,3520,2044,103823,2548,4697,-1373,388,634,219,1379091,3206,17392,4388,30833.0,158661
7.913861275,2492,45534,-4104,-614,51144,12595,3174027,6718,38,5967,83899,54629,2796,1257,34,3431,2138,101934,2152,4462,-1094,45,870,285,1375269,2437,16455,3577,24315.0,151238
7.91439724,2474,44447,-3826,-788,51847,12623,3100198,6789,-226,5703,85683,51354,1468,1107,78,3165,1657,101390,2261,5647,-818,-330,447,178,1374641,3008,15771,3689,21238.0,152016
7.914933205,2348,43663,-4830,-972,52123,12094,3214145,6583,418,6360,85146,50797,504,805,103,3282,1847,102573,1536,4726,-1573,-1569,403,372,1379968,2550,16771,3811,22929.0,149834
7.91546917,2489,45774,-4122,-669,52254,13196,3203981,6653,686,5802,87513,50742,498,839,134,3184,2041,104497,1550,5239,-1222,-1093,395,266,1380813,2715,17200,3634,21927.0,155625
7.916005135,2555,48256,-4174,-663,55628,14008,3142476,7551,651,6152,100623,49616,396,677,125,3557,2168,106743,1859,5175,-1436,-1324,363,293,1380344,2476,16670,3458,23427.0,172993
7.9165411,2757,50587,-3672,-640,53967,15958,3186217,7186,620,6312,96826,50842,505,843,148,3496,1732,107537,1965,5671,-951,-851,394,277,1380476,2562,16516,3612,22818.0,173314
7.917076588,2827,53970,-3688,-662,53242,17893,3063743,8117,320,6247,110343,53859,488,867,151,3420,2012,105853,2240,5391,-1209,-1008,478,342,1377891,2938,17554,4018,24763.0,193150
7.917612553,3418,57115,-3179,-786,53750,19467,3010251,8942,379,5351,120315,56095,626,980,94,3583,2173,103925,2458,5541,-1911,-1263,479,380,1380258,3585,16702,3650,26103.0,209257
7.918148518,3221,59455,-3308,-420,52478,20805,2966827,9981,1080,5394,131019,53533,594,998,152,3567,2247,106949,2075,5272,-1353,-1027,381,319,1380687,2083,16814,3357,28727.0,224481
7.918684006,3584,62073,-3304,-621,51523,21488,2957802,10312,812,5282,136014,54255,490,982,109,3520,2482,107884,2249,5775,-300,-1216,459,178,1377453,2810,17570,3833,27342.0,233471
7.919219971,3469,62050,-3093,-381,52256,22657,2836246,10447,635,4861,139043,53872,532,1036,165,3661,2229,105934,2396,6425,-536,-546,411,245,1381851,3135,17416,2970,26801.0,237666
7.919755936,3612,63570,-2853,-178,53406,23364,2835074,10728,753,5157,152837,51783,545,1076,158,3781,2632,106788,2186,6319,-640,-1176,307,276,1383917,2858,16263,3680,30763.0,254111
7.920291901,3680,60598,-3137,-473,51204,22829,2740287,10901,967,4991,149159,52585,662,997,89,3871,2586,105680,2073,5993,-1600,-1462,355,343,1374552,2356,17733,3836,30983.0,247167
7.920827389,3756,62326,-2626,-333,51647,22985,2758966,10409,633,4373,152578,52605,573,1107,152,3639,3111,111160,2253,6242,-1003,-823,373,196,1381064,3094,17387,3651,32907.0,252054
7.921363354,3532,62771,-3486,-533,51596,23184,2890141,10370,262,4852,152187,55435,611,1095,190,3903,2609,113881,2011,6093,-904,-1017,321,234,1383282,3200,16917,4308,33221.0,252044
7.921899319,3546,58910,-3184,-402,51643,20532,2946012,9710,651,4727,138539,54522,580,1064,133,3825,2694,113637,2311,6742,-1283,-1135,375,351,1383203,2873,17327,2702,34175.0,231237
7.922435284,3328,55552,-3035,-544,53037,18469,2942664,9589,134,4494,128783,52621,538,977,118,3681,2418,112720,2147,5798,-624,-954,439,167,1381032,2601,16571,3638,32948.0,215721
7.922971249,3038,51559,-3137,-471,53013,16233,2837985,8990,-31,4328,118785,50685,591,1003,136,3602,2167,109101,2028,5900,-989,-1520,525,268,1377190,2603,15545,3175,31675.0,198605
7.923507214,2820,43994,-2625,-345,47208,13660,2406125,7151,1070,3597,96806,52208,804,1497,74,2923,2016,91849,1794,4935,-1216,-1230,584,333,1359993,2394,16547,3198,28607.0,164431
7.924043179,3023,48698,-2910,-669,50961,14975,2750316,8361,668,4336,107760,52552,2032,3180,-4,3419,2060,105816,1722,5246,-520,-197,922,124,1369646,2278,17251,3572,29235.0,182817
7.924578667,2966,51401,-3634,-798,56750,15619,2961417,8643,719,5535,116215,52621,1651,3048,90,3611,2339,110654,1943,5614,-173,-741,655,334,1374024,2547,17588,3704,30984.0,194844
7.925114632,3211,52723,-3306,-211,58097,15098,3064346,9024,354,4584,117645,52445,698,1506,64,3811,2198,113996,1833,5486,-551,-376,405,243,1375021,2540,17404,3780,31188.0,197701
7.925650597,2921,53062,-3637,-482,57109,16193,3126257,8407,142,5432,118166,51879,529,1027,129,3632,2159,113845,1868,5652,-442,-681,417,206,1374448,3212,16224,4208,31399.0,198749
7.926186085,3056,51790,-3739,-647,55625,16252,3169164,9002,420,6242,111972,52337,619,860,88,3369,2528,112677,1531,4495,-1819,-1020,355,248,1371557,2873,17336,3391,31633.0,192072
7.92672205,3085,50869,-3251,-942,53630,15730,3271585,7654,1177,6630,104145,52411,466,873,162,3266,1953,111690,2214,5364,-1137,-1043,443,291,1371651,1932,17758,3675,25728.0,181483
7.927258015,3197,51381,-3967,-574,53910,16412,3251988,7922,554,5879,109695,54828,448,812,115,3562,2291,111012,1689,5643,-943,-604,256,279,1367125,2510,17220,3416,23992.0,188607
7.92779398,3318,51085,-3690,-635,55018,15606,3186851,7894,477,5011,109199,52176,498,883,66,3613,1880,111875,2488,5608,-621,-373,273,164,1363380,2422,17495,2826,26108.0,187102
7.928329468,3069,50446,-3785,-750,54711,15233,3236856,7496,142,5798,107362,53690,655,856,87,3607,2012,114305,1875,5305,-1673,-1098,292,228,1361851,2806,16946,3180,27863.0,183606
7.92886591,2651,47261,-4673,-1008,52433,13646,3379416,7055,-260,6271,93257,53143,900,1089,91,3383,1845,110023,1950,5593,-1564,-931,563,211,1358070,3469,17182,3726,24037.0,163870
7.929401875,2648,45544,-4695,-1040,54451,12958,3327626,6928,147,6596,93723,52617,1194,910,43,3318,2159,107522,1466,4864,-1796,-592,679,230,1359601,3250,16536,3481,22633.0,161801
7.92993784,2480,46363,-4441,-1342,52762,13006,3339662,7218,186,6818,91541,53665,457,709,131,3570,1552,108850,2178,5187,-1279,-1106,458,276,1342215,2769,15175,3721,23142.0,160608
7.930473328,1981,35971,-3243,-659,45068,9119,2687142,6096,151,5786,74339,51001,405,724,109,2946,1611,90757,1451,4506,-1177,-1080,246,215,1308101,1840,15712,3251,20440.0,127506
7.931009293,2077,41204,-4658,-787,53901,11600,3284345,6363,301,6145,77941,51911,517,759,60,3203,1704,104541,1824,4834,-2009,-1208,465,298,1315943,2559,15715,3324,20768.0,139185
7.931545258,2308,43215,-4054,-858,49216,11992,3252888,6544,101,5756,80412,53042,457,855,149,3285,1797,104680,1575,4499,-1090,-1067,441,194,1304505,2600,16036,3596,21056.0,144471
7.932080746,2716,45380,-4096,-918,49517,12942,3253183,6567,-100,6153,79688,55557,450,698,125,3214,1713,103390,1371,4713,-1525,-965,483,236,1306885,2285,15899,2877,20726.0,147293
7.932616711,2257,44304,-3751,-1143,47031,13272,3006870,6430,916,5876,86152,54275,483,720,217,3476,1582,101644,1959,5166,-1143,-960,405,216,1303063,2778,15755,3603,21879.0,152415
7.933152676,2215,42443,-3439,-1250,46638,11293,2966099,6891,794,5770,76181,54053,404,767,81,3294,1479,98597,1597,4635,-1562,-1192,301,310,1300214,2209,15958,3425,22181.0,139023
7.933688641,2534,46167,-3788,-936,52129,12995,3136891,7996,642,6229,89958,52292,414,773,95,3196,1743,104029,1572,4967,-1699,-1192,542,425,1312963,2809,15910,3232,22354.0,159650
7.934224129,2439,47100,-4235,-723,51275,13400,3180285,6061,728,6047,92310,53869,454,873,169,3554,1910,104547,1558,4940,-934,-785,365,222,1311599,2368,15271,3340,23964.0,161310
7.934760094,2604,46766,-4155,-1168,49997,12912,3106396,7357,393,5859,92854,54392,441,739,108,3308,1185,103759,1348,5331,-980,-1136,322,187,1312839,2413,16963,3023,22147.0,162493
7.935296059,2552,47793,-4345,-1297,52325,13359,3223286,7249,27,6278,94794,54524,366,746,89,3336,1863,106922,2061,5519,-795,-1549,320,260,1315169,2490,15934,3153,23388.0,165747
7.935832024,2476,45961,-4407,-1557,52743,11829,3144763,7121,183,6074,91692,54325,425,733,136,3336,1746,106640,1430,5327,-1070,-1421,382,198,1319838,2789,15490,3248,23476.0,159079
7.936367989,2351,45155,-4362,-1027,53109,12684,3196889,6909,90,5522,89339,54632,492,757,177,3153,1529,107600,1616,5241,-1160,-585,305,294,1321343,2560,16334,3828,24093.0,156438
7.936903954,2399,43360,-4172,-1068,54035,11418,3220798,5838,-88,6257,86889,52658,423,883,154,3153,1618,104822,1793,5276,-800,-1015,442,253,1330261,3084,16458,3832,22043.0,149904
7.937439919,2686,44832,-4082,-947,54228,11757,3199411,6315,123,6235,88106,54371,449,713,97,3410,2264,106789,1254,4487,-1528,-1219,497,217,1336243,2575,16340,2663,21671.0,153696
7.937975407,2363,45815,-4075,-704,53415,13052,3166655,7188,563,7089,92581,53238,397,756,144,3771,1823,105399,1461,5224,-1445,-1451,636,268,1339516,2155,15997,3001,20921.0,160999
7.938511372,2355,46788,-4097,-1086,52673,11472,3167630,6998,618,6408,86231,51214,445,842,85,3377,1631,105087,1680,5144,-1465,-1415,414,213,1340019,2593,15539,3394,23458.0,153844
7.939047337,2408,44167,-3866,-1024,48528,11130,2940162,6558,114,5205,81100,52324,481,882,142,3047,1476,102566,1445,4993,-741,-848,486,185,1333820,1908,15666,3838,21815.0,145363
7.939582825,2526,44555,-3957,-1216,55139,11773,3126599,6755,312,5720,87217,52090,454,1042,117,3582,1921,113129,1810,4444,-435,-895,299,221,1346436,1851,15218,2506,25480.0,152826
7.94011879,2302,42385,-4259,-1053,54161,10225,3204311,6303,390,5950,82829,51415,389,937,110,3488,1931,110295,1321,5181,-728,-1432,335,254,1346893,2705,15805,2726,22256.0,144044
7.940654755,2410,42187,-4262,-762,54248,9439,3185903,5608,-265,6096,80806,50816,488,790,139,3442,1701,109096,1562,5090,-1934,-2005,341,420,1355034,2653,15964,3381,21469.0,140450
7.94119072,2383,40539,-4158,-1061,52392,9222,3090779,5478,296,6095,73536,51835,790,1112,146,3345,1437,105974,1368,5137,-1379,-1040,478,260,1351041,2524,16165,3380,21232.0,131158
7.941726208,2353,41163,-4359,-1313,52047,9371,3118166,5957,41,6213,77677,52635,549,950,89,3399,1324,105940,1402,4581,-1205,-1274,488,308,1349640,2961,15176,2941,20642.0,136521
7.942262173,2267,41689,-4472,-1252,53324,9576,3097861,5698,95,5506,78359,50937,554,729,115,3261,1609,105598,1866,4906,-1770,-1991,413,307,1354075,1868,16696,3704,21928.0,137589
7.942798138,2856,42357,-4017,-816,53687,9994,3165379,5953,238,6273,81393,51855,511,818,148,3650,1675,109010,1461,5363,-1381,-1380,369,266,1361322,2571,16711,3416,24491.0,142553
7.943334579,2294,41015,-3861,-1051,54307,9507,3136681,5454,244,6016,76862,52426,509,650,122,3397,1594,108054,1868,5191,-1133,-1245,432,231,1359467,2976,16145,3867,22187.0,135132
7.943870068,2338,41656,-4092,-771,53636,9148,3046678,6161,-114,6063,78279,50259,410,700,146,3591,1706,108053,1782,5172,-1239,-1199,442,327,1362008,2852,16534,3232,22685.0,137582
7.944406033,2404,44123,-3779,-874,52137,9639,3082763,5690,384,5679,75194,52713,449,772,89,3441,1439,107854,1531,4947,-1521,-1427,427,226,1362894,2537,17786,4715,23555.0,137050
7.944941998,2275,40761,-4504,-1104,52243,8899,3065624,4901,93,5643,74171,51686,454,731,62,3353,1633,107894,1274,4939,-2005,-1685,383,185,1363931,2844,16289,3179,21894.0,131007
7.945477486,2328,41623,-4752,-1249,52978,8200,3147515,6246,315,5729,77821,51909,442,794,79,3849,1604,109148,1680,4703,-819,-1146,352,201,1362013,2638,16344,3725,21381.0,136218
7.946013451,2225,40971,-4667,-1012,51629,9236,3144671,6211,335,6054,78117,52734,436,742,110,3440,1318,108633,1530,5121,-956,-1155,247,216,1360531,2402,15873,2379,21974.0,136760
7.946549416,2315,39996,-3920,-1049,52868,8202,3099768,6332,752,6100,74151,52111,520,778,104,3353,1705,108566,1449,4648,-1706,-1555,361,231,1357829,2281,16282,3340,21536.0,130996
7.947085381,2130,39536,-4449,-1252,53189,8393,3057025,5901,343,5680,75693,52428,508,755,106,3832,1389,108321,1114,4644,-2053,-1561,418,305,1360461,2342,16592,2991,22052.0,131653
7.947620869,2438,40585,-4024,-1272,52417,9787,3132758,5939,223,6181,78648,51759,426,634,87,3549,1825,106129,1500,5046,-1845,-1635,422,207,1357943,2591,16584,2975,21013.0,137397
7.948156834,2016,39623,-4724,-920,52646,9241,3124623,5579,250,6162,76124,52213,442,782,76,3433,1551,104443,1611,4272,-1903,-1556,335,197,1349915,2474,16316,3500,19141.0,132583
7.948692799,2049,38030,-4237,-1184,51874,8693,3062370,5821,408,5511,72800,51724,513,776,155,3372,1726,102295,1779,4394,-1307,-1433,489,236,1346847,2228,16147,3201,18139.0,127393
7.949228287,2121,40474,-4496,-1440,54412,8978,3215868,5450,265,6421,76845,51488,856,1113,3,3151,1283,103443,1640,4862,-1818,-888,562,191,1347434,2747,15280,3168,18611.0,133868
7.949764729,2299,40708,-4463,-1192,53189,8922,3238070,5483,454,6565,75103,51509,1049,1134,55,3294,1422,101758,1692,5033,-1858,-591,652,214,1346919,2170,16629,2945,17543.0,132515
7.950300694,2295,39505,-4924,-1174,53426,9178,3226517,5069,-72,6425,72620,51284,452,700,230,3041,1685,102527,1640,4415,-1216,-924,339,174,1340483,2376,15778,3441,17660.0,128667
7.950836658,2258,38885,-4550,-1172,51311,9087,3243108,4932,140,6226,70444,52366,443,616,41,3331,1435,102627,1656,4568,-2307,-1072,529,276,1340415,2227,16586,3014,17157.0,125606
7.951372147,2142,39898,-4618,-1327,49016,8987,3316151,5203,75,6491,70471,53912,391,728,152,3034,2046,101765,1231,5150,-1151,-1858,396,282,1332314,2510,16333,4125,16042.0,126701
7.951908112,2364,40044,-5118,-1363,51707,8997,3392133,5431,-190,6699,68098,52400,698,834,88,3046,1280,99871,1210,4599,-1314,-728,363,175,1327897,2710,15955,2706,16472.0,124934
7.952444077,2194,39748,-5077,-1271,51492,8028,3392503,5034,-103,5908,66551,50559,700,1033,74,2970,1469,100755,1060,4972,-1272,-1732,332,322,1318885,2225,15661,3352,16259.0,121555
7.952979565,2336,40797,-5281,-1195,50060,8928,3414653,5454,229,6781,71695,52568,428,730,129,2721,1157,101592,1284,4756,-1280,-1376,337,264,1320148,2559,16275,3031,17925.0,129210
7.95351553,2545,39999,-4833,-1440,50334,7980,3383450,4838,361,6568,67078,51281,357,646,211,3066,1283,99868,1386,4570,-1126,-1443,517,402,1314421,2286,15320,3892,18294.0,122440
7.954051495,2267,39478,-4582,-1448,48134,7550,3332112,4787,515,6581,66547,51334,398,651,131,3013,1804,98259,1359,4241,-1397,-1046,289,193,1313530,2686,15647,3047,15974.0,120629
7.95458746,2139,36981,-4720,-1500,48072,7465,3244559,5136,246,6594,63888,50739,460,691,131,2917,1290,97127,1368,4645,-1161,-1465,390,213,1305747,2919,15604,3484,15788.0,115609
7.955122948,1726,37948,-5277,-1619,48505,7885,3323006,4795,-59,6618,65450,51905,501,655,89,2688,1693,98176,1586,4925,-1949,-1510,292,315,1311668,2767,16251,2966,17108.0,117804
7.955658913,1729,38530,-4373,-1129,51153,8173,3325152,5304,668,7873,69635,50929,430,744,228,3165,1621,100477,1087,4119,-261,-1019,348,394,1321662,1925,16057,3540,18118.0,123371
7.956194878,1971,36940,-4708,-1194,49055,7488,3228190,4833,21,6404,67268,49216,399,618,73,2940,1408,99567,1702,4747,-2032,-1292,295,279,1333338,2360,16593,3758,18355.0,118500
7.956730843,1919,36898,-4340,-785,48006,7535,3179542,5082,306,6392,65948,48457,617,716,84,2834,1744,98354,1745,4578,-1878,-1187,488,289,1333829,2578,15767,3580,19188.0,117382
7.957266808,2162,37775,-4499,-1426,45471,8185,3207822,5354,80,6689,71609,49931,453,638,96,2918,1372,98451,1050,4731,-1982,-939,327,275,1346786,2588,16342,3515,18278.0,125085
7.957802773,1897,38597,-4819,-1602,47635,8582,3170968,5827,220,5866,75750,51206,388,826,84,3215,1415,98731,1916,5670,-1339,-1343,353,255,1354064,2720,17006,3153,17461.0,130653
7.958338737,2263,41139,-4659,-1460,48665,9625,3213757,6009,448,6501,82696,51592,453,740,118,3203,1458,100659,1776,5117,-1460,-922,523,269,1351745,2415,16509,2929,19721.0,141732
7.958874226,2104,40446,-4528,-975,49124,9121,3188545,6427,188,6497,81501,50933,395,776,42,3242,1349,100745,1845,4785,-1047,-1144,400,304,1345075,2869,15994,3359,20928.0,139599
7.959410191,2004,39887,-5237,-1438,51106,9107,3288341,5942,785,6776,77898,49804,481,722,133,3183,1660,101294,1038,4244,-1075,-814,296,316,1357447,2393,15586,3545,19461.0,134838
7.959946156,2165,41856,-4453,-1230,48157,9630,3185707,5830,352,6203,78342,50606,464,833,133,3316,1769,100521,1372,4474,-1484,-1051,433,326,1355109,2247,16637,3462,19914.0,137823
7.960482121,2397,43203,-4399,-970,47771,9963,3240563,6402,413,6029,81071,50146,512,941,128,3025,1526,98062,1527,5092,-466,-755,444,237,1357940,2720,15732,3865,21311.0,143036
7.961017609,2097,41381,-4170,-1137,50055,10173,3110557,6063,-290,5453,81950,51348,486,1082,84,3494,1422,99352,1616,4764,-634,-1083,375,212,1356671,2670,16857,3851,21818.0,141664
7.961553574,2400,41596,-4181,-1017,49699,9066,3070411,5983,445,5891,79659,50176,475,887,17,3302,1621,97689,1600,4498,-1816,-1411,517,375,1358892,2223,16471,4146,22250.0,138704
7.962089539,2335,42261,-4361,-1192,50579,9574,3175444,5765,857,5905,82827,50139,442,762,116,3093,1609,100939,1827,4913,-1369,-1411,401,325,1367179,2855,16688,3699,23298.0,142762
7.962625027,2226,42961,-4264,-964,50646,9665,3175214,6201,-530,5805,86483,50173,374,749,166,3020,1773,101753,1352,4880,-609,-236,325,260,1366001,2892,17763,3092,21729.0,147536
7.963160992,2243,42394,-4079,-994,50210,9051,3059270,6170,35,5963,83225,52202,401,639,59,3002,1673,98440,1452,5476,-1962,-915,303,240,1358568,2909,17170,3229,22521.0,143083
7.963696957,2243,43709,-4635,-1421,52741,10471,3174906,6628,-115,5709,88652,50834,322,721,97,3495,1444,101911,1806,5346,-1384,-1427,372,391,1371788,2270,16986,4033,22895.0,151703
7.964233398,2447,42635,-4831,-957,52610,10032,3140091,6537,-128,5578,83584,49822,496,705,110,3407,1593,100355,1533,4959,-1781,-1264,317,300,1367141,2755,16505,3734,22879.0,145235
7.964768887,2737,43447,-5229,-1272,53167,9552,3179668,6302,-103,5983,85684,50366,432,745,101,3652,1629,102349,2082,5177,-1659,-1386,471,264,1363293,2442,17195,3990,23505.0,147722
7.965304852,2460,44830,-4236,-1225,53019,10079,3203457,6710,526,6496,89769,50409,391,756,81,3396,1809,101779,1516,5845,-769,-1633,501,291,1371611,2477,16164,3772,23195.0,153848
7.965840816,2507,44087,-4331,-1349,49565,9662,3118560,6086,-164,6089,89374,51808,377,758,80,3415,1750,101025,1887,4316,-1113,-1400,405,332,1370830,2207,16342,3529,23592.0,151716
7.966376305,2422,42894,-3951,-1155,49973,10110,2924125,5900,-58,6443,89253,48352,364,685,143,3246,1681,98017,1742,4678,-763,-1168,418,276,1358128,2403,16687,3215,24576.0,150579
7.96691227,1957,38316,-4300,-1069,48007,8826,2765286,5746,-87,5648,86201,45207,430,699,89,3621,1938,98853,1453,4702,-1722,-1382,473,368,1365014,2565,16692,2953,24431.0,141046
7.972270966,1466,32378,-3664,-46,52369,8007,2706095,4694,1502,5535,63737,40948,462,724,52,3435,1762,89026,1313,3758,-2817,-2516,580,336,1817236,1868,19650,2191,11812.0,110282
7.972806931,1490,30242,-3945,-69,54739,7299,2774405,4447,714,5247,58394,43022,491,691,80,3297,1771,90738,1251,3970,-2544,-1927,466,268,1817940,2348,18376,2854,13385.0,101872
7.973342896,1670,33206,-4002,-502,60276,7413,3120947,4819,1398,6399,61419,43724,457,647,94,3305,998,94873,1022,3725,-3056,-2383,283,349,1816481,2392,19398,3216,13086.0,108527
7.97387886,1818,35147,-4608,-437,61995,8591,3205449,4737,524,6697,63921,44290,451,750,133,3468,1314,98064,1307,3991,-2205,-2084,342,353,1820448,2335,18892,2634,12097.0,114214
7.974414349,1716,36286,-4402,-147,58984,8524,3294388,5580,1024,6827,64362,46307,496,747,66,3321,1539,98030,1205,4076,-2661,-2359,443,310,1822252,2535,18980,3350,13524.0,116468
7.974950314,1663,32362,-4219,-86,55934,6563,3135020,4215,824,6939,58462,43937,556,788,109,3614,1194,96974,1165,4345,-2047,-1758,430,207,1821196,2401,17342,2865,12542.0,103265
7.975486279,1579,34791,-4920,-557,61634,7435,3331566,4655,710,6721,59887,45666,489,731,70,3365,1372,100047,1855,4166,-2958,-2128,456,409,1827890,2290,18470,2647,12366.0,108347
7.976021767,2008,36703,-5301,-653,59268,7649,3441055,5274,787,7418,63768,46437,558,755,165,3427,1858,102247,1742,4466,-2367,-1852,487,202,1822493,2190,19080,3069,13874.0,115402
7.976557732,1811,34229,-4578,-225,60298,7533,3323144,5000,651,6692,58438,46229,481,597,69,3324,1418,101038,1103,3840,-3630,-2744,373,332,1829445,2112,18680,2295,12531.0,107011
7.977093697,1288,30963,-4310,-299,58101,6208,3191308,4890,957,6837,52268,44541,471,751,214,3146,1147,98477,1337,4008,-1996,-2189,472,243,1828057,1914,18165,2980,11415.0,95617
7.977629662,1667,35142,-4601,-389,59887,6308,3394007,4780,1091,7113,54886,45483,847,1234,115,3327,1240,100039,1630,4963,-2322,-1851,515,353,1829441,1908,17990,3235,13354.0,102783
7.978165627,1758,38133,-4878,-527,57923,8747,3405464,4877,667,6563,62535,45360,1010,1465,189,3131,1394,100493,1245,4113,-1842,-1176,640,250,1828995,2048,17208,2010,13772.0,116050
7.978701591,2099,41458,-4705,-454,57736,9500,3475166,5205,766,7358,70869,47152,480,806,157,3940,1471,102531,1342,4357,-1280,-1419,376,289,1833056,2063,18066,3353,13408.0,129131
7.979237556,2277,43708,-5084,-394,59108,10197,3508914,6283,765,7304,77416,45754,460,708,94,3194,1805,104976,1954,4670,-2649,-2276,570,447,1829264,2357,17250,2441,14311.0,139881
7.979773045,1950,42709,-4846,-582,60676,10959,3415850,5808,504,7318,82346,49036,523,840,145,3289,2018,105635,1932,5027,-2528,-2279,382,422,1832663,2082,18005,2618,15540.0,143772
7.98030901,2271,44891,-4841,-301,60999,11544,3468079,6622,270,6555,86622,49181,498,755,81,3400,1418,107743,1429,4716,-2477,-2191,374,258,1842925,1905,18884,2546,15655.0,151950
7.980844975,2471,47471,-4509,-202,62424,12343,3472207,6611,284,6366,89627,47530,564,837,103,3612,2155,109931,1845,5004,-2629,-2293,404,324,1847268,2412,18290,2961,17416.0,158523
7.981380939,2505,48268,-4426,83,62763,13385,3453126,7582,830,6221,92528,49158,516,879,148,3853,2112,111359,1341,4832,-1606,-1887,687,273,1848940,2019,18585,2717,17454.0,164268
7.981855392,2430,48005,-4241,83,62591,12503,3458884,6963,888,6648,87219,47906,737,1035,64,3967,1659,116235,1598,5226,-2722,-2123,896,384,1847609,2155,18681,2351,17511.0,157120
7.981855392,2180,43657,-5027,-1017,55260,11108,3316052,6435,497,6430,86614,50102,527,704,147,3294,2061,105609,1916,4989,-1724,-590,343,307,1119573,2559,14709,3281,20086.0,149994
7.982391357,2409,45335,-4625,-1323,55739,12221,3318525,6210,-247,6457,90552,48015,512,866,182,3561,1812,107616,1797,5407,-1233,-969,289,251,1120567,2362,13860,3356,21888.0,156727
7.982927322,2629,46635,-4296,-1054,55712,12448,3295658,6909,378,6645,96118,50441,481,765,87,3739,1629,108593,2471,5279,-1348,-1704,424,380,1130926,2719,15433,4025,22159.0,164739
7.983463287,2517,48695,-4428,-1115,55012,13165,3259356,6936,254,6614,104177,49713,590,880,141,3639,1502,110145,1495,5115,-879,-1400,464,232,1137321,2523,14068,3705,23731.0,175490
7.983999252,2464,49807,-4850,-1225,53918,13690,3271315,6916,303,6826,106979,49086,645,758,63,3653,1709,111320,1679,5278,-1617,-1042,663,265,1141072,2700,15575,3563,23642.0,179856
7.984535217,2575,49498,-4197,-1370,52654,13876,3232750,7074,492,6059,109550,50355,596,827,117,3207,2054,112821,1538,5108,-1656,-1213,413,223,1142717,2662,14358,4127,23836.0,182573
7.985070705,2497,49498,-4502,-647,53380,13378,3233655,7532,-62,6042,108103,52113,528,793,148,3489,2189,113211,1636,5405,-1948,-1168,477,329,1139026,2967,15141,3958,25077.0,181008
7.98560667,2809,51818,-3967,-851,49098,13741,3237887,7284,577,4960,106727,50326,525,824,162,3258,2042,115348,1545,5728,-1130,-911,396,230,1145952,3125,14880,3327,26724.0,182379
7.986142635,2833,52449,-4146,-1153,49439,13455,3216010,7122,201,5398,112215,51212,577,846,59,3545,2234,119476,1926,5929,-1841,-1124,484,265,1149364,2444,14985,3834,26939.0,188074
7.986678123,2649,50763,-4432,-1036,52816,13616,3256512,7470,131,4948,107304,49382,573,816,130,3956,2003,120642,1720,5890,-1467,-871,548,294,1150854,2746,14304,3253,27587.0,181802
7.987214088,3162,53184,-4183,-757,50075,13256,3296097,7712,-319,4308,103829,52170,485,743,87,3748,1810,119745,1196,5858,-1610,-1053,522,315,1152385,2983,14430,3820,26518.0,181143
7.987750053,3019,53170,-4072,-891,52805,14919,3217808,7883,-151,4045,104270,49895,554,797,117,3613,2325,121657,1238,5349,-1586,-1657,424,295,1154344,3028,14521,3676,26054.0,183261
7.988286018,2950,52407,-4084,-1291,50761,14302,3200047,7693,-122,3975,102423,50052,563,820,197,3494,2202,122100,1574,5652,-1469,-934,356,293,1152685,2501,15031,3951,25663.0,179775
7.988821507,2905,51618,-4423,-1052,50579,13742,3221780,7373,422,3548,103468,51389,655,771,103,3522,1705,123317,1968,6421,-2097,-1765,252,311,1149674,2547,14374,3000,26450.0,179106
7.989357471,2692,50263,-4427,-1220,52835,13202,3244448,7601,113,3752,103053,52624,702,799,58,4057,1973,126589,1132,5773,-1835,-854,452,247,1150640,2633,14592,3491,28051.0,176811
7.989893913,2880,48419,-4397,-1137,51914,12257,3316209,7503,67,5120,98020,51091,607,726,47,3688,2014,120920,1365,5755,-2150,-1171,399,310,1149384,2335,14706,2810,24450.0,169079
7.990429401,2523,46882,-4960,-1160,53142,11241,3321151,6620,-162,4765,94529,51275,529,746,78,3475,1772,117958,1668,5932,-1545,-1035,455,233,1148441,2847,14884,4309,26018.0,161795
7.990965366,2598,46604,-5152,-1100,52640,10022,3393928,6074,17,5372,90044,52674,509,849,167,3248,1649,118860,1157,5208,-828,-700,313,183,1147457,2636,14423,3630,23810.0,155342
7.991501331,2731,47169,-4689,-1202,52268,10409,3307502,6658,-42,5179,92814,49685,503,730,156,3529,1652,117787,1777,5861,-1561,-1822,487,368,1149493,2728,14892,3599,24863.0,159781
7.992037296,2525,44353,-5038,-1390,52611,9656,3394391,5809,487,5554,84014,51727,470,686,117,3273,2010,116621,1393,5498,-1426,-1471,365,194,1144586,2717,14894,4208,23172.0,146357
7.992572784,2564,43969,-5022,-1521,53076,9244,3327095,6330,-137,5189,88588,51972,680,787,153,3367,2001,117167,1335,5611,-1247,-1052,485,299,1137527,2372,14342,3449,21667.0,150695
